SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,PaperlessBilling,NumServices,MonthlyCharges,TotalCharges,Churn
0,Yes,No,34,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,2,89.95,3069.43,Yes
0,Yes,Yes,10,Month-to-month,Fiber optic,No,No internet service,Electronic check,No,5,93.94,899.31,Yes
0,No,No,26,Month-to-month,No,No,No,Bank transfer,Yes,4,35.12,914.13,No
1,No,No,70,Month-to-month,No,No,No,Credit card,Yes,5,38.45,2727.11,No
0,No,Yes,19,Month-to-month,Fiber optic,Unknown,No internet service,Mailed check,Yes,4,83.78,1604.08,Yes
0,Yes,No,13,Month-to-month,Fiber optic,No,No,Electronic check,No,4,87.96,1182.61,Yes
0,Yes,No,49,Month-to-month,DSL,No,No,Electronic check,No,1,52.28,2612.29,No
0,Yes,Yes,14,Month-to-month,Fiber optic,No,Yes,Bank transfer,Yes,6,88.51,1265.64,Yes
0,Yes,No,67,Month-to-month,DSL,No,Yes,Mailed check,Yes,2,51.31,3409.24,No
0,Yes,No,62,Month-to-month,Fiber optic,No internet service,Yes,Mailed check,Yes,3,84.78,5242.59,No
1,Yes,Yes,71,Month-to-month,No,Yes,No,Electronic check,Yes,4,41.86,3049.32,Yes
0,Yes,No,66,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,6,96.84,6404.01,Yes
0,Yes,No,17,Month-to-month,Fiber optic,No,No,Bank transfer,No,4,89.47,1528.23,Yes
0,Yes,Yes,15,Month-to-month,Fiber optic,Yes,No,Mailed check,No,2,71.57,1039.15,Yes
1,No,Yes,25,One year,No,No,Yes,Electronic check,Yes,2,23.53,584.59,No
0,Yes,No,34,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,2,78.63,2702.07,Yes
0,No,No,64,One year,Fiber optic,No,No internet service,Mailed check,Yes,4,91.06,5828.43,No
0,No,No,53,One year,DSL,No,Yes,Mailed check,Yes,5,68.89,3630.39,No
1,No,No,47,Month-to-month,Fiber optic,Yes,No,Electronic check,No,5,87.41,4096.77,No
0,Yes,No,64,Month-to-month,DSL,Yes,Yes,Electronic check,No,5,66.08,4276.79,No
0,Yes,No,47,Month-to-month,Fiber optic,No,No,Mailed check,Yes,5,101.57,4800.5,No
1,No,No,27,Month-to-month,Fiber optic,No,No,Electronic check,Yes,6,100.27,2728.65,Yes
0,No,No,30,Month-to-month,DSL,No,Yes,Bank transfer,Yes,6,71.02,2148.24,Yes
0,Yes,No,37,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,2,72.84,2647.76,Yes
0,Yes,No,6,Two year,DSL,No,No internet service,Electronic check,No,2,49.72,309.21,Yes
0,No,No,54,Month-to-month,DSL,Yes,Yes,Bank transfer,No,1,49.54,2717.88,No
0,Yes,No,47,One year,DSL,Yes,No,Mailed check,No,2,55.66,2605.58,No
0,No,Yes,53,One year,DSL,No internet service,No,Electronic check,No,4,66.39,3557.77,No
0,Yes,No,38,Month-to-month,No,Yes,Yes,Credit card,Yes,4,40.33,1554.35,No
0,Yes,No,57,Two year,No,Yes,No,Mailed check,No,6,44.78,2585.57,No
0,No,Yes,69,Two year,Fiber optic,No internet service,No,Credit card,No,4,84.93,5862.21,No
0,Yes,Yes,41,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,6,109.28,4515.94,Yes
0,No,No,32,Month-to-month,Fiber optic,No,No internet service,Credit card,Yes,4,84.66,2650.53,No
1,Yes,No,7,Month-to-month,No,No,No,Credit card,No,6,39.25,276.08,No
0,Yes,No,56,Month-to-month,Fiber optic,No internet service,No,Electronic check,No,5,82.67,4658.04,Yes
0,No,No,65,Month-to-month,DSL,Yes,Yes,Mailed check,Yes,3,56.38,3676.55,No
0,Yes,No,51,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,No,6,102.64,5278.46,No
0,Yes,No,63,Month-to-month,No,No internet service,No,Mailed check,No,6,43.54,2736.74,No
0,No,Yes,62,One year,DSL,No internet service,No,Mailed check,No,2,62.87,3876.04,No
0,No,No,58,Month-to-month,Fiber optic,No internet service,Yes,Credit card,Yes,2,78.96,4514.12,No
0,No,Yes,36,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,1,81.16,2910.84,Yes
0,Yes,No,7,Month-to-month,Fiber optic,No internet service,No,Credit card,No,6,92.45,667.82,Yes
0,Yes,No,0,One year,Fiber optic,No,No,Credit card,Yes,3,79.05,0.0,Yes
0,No,No,14,One year,Fiber optic,No,No internet service,Credit card,Yes,4,88.55,1183.73,Yes
0,Yes,No,31,Month-to-month,No,No internet service,No,Bank transfer,No,2,31.9,1035.91,No
1,Yes,No,54,One year,No,Yes,No,Bank transfer,Yes,3,32.43,1712.24,No
0,No,Yes,33,Month-to-month,DSL,Yes,No,Credit card,Yes,3,60.25,1983.4,Yes
0,Yes,Yes,1,One year,No,No,No,Bank transfer,No,4,41.53,18.78,No
0,Yes,Yes,15,One year,Fiber optic,No internet service,No internet service,Electronic check,Yes,2,70.48,1073.89,Yes
0,Yes,Yes,71,Month-to-month,Fiber optic,Yes,No internet service,Bank transfer,No,5,90.45,6425.71,Yes
0,Yes,No,72,One year,Fiber optic,No internet service,No,Electronic check,Yes,3,80.39,5815.2,No
0,No,No,27,Two year,No,No,No,Credit card,Yes,2,26.18,780.61,No
0,No,No,58,One year,Fiber optic,No,No internet service,Bank transfer,Yes,1,76.94,4478.43,No
0,Yes,No,52,Month-to-month,DSL,No,No internet service,Mailed check,Yes,1,46.47,2393.37,No
0,Yes,Yes,67,One year,DSL,Unknown,Yes,Electronic check,Yes,2,41.97,2830.43,No
0,No,Yes,64,Month-to-month,DSL,Yes,Yes,Mailed check,No,5,66.08,4306.93,No
0,Yes,No,45,One year,Fiber optic,No,No,Mailed check,No,6,90.61,4103.7,No
0,No,No,28,Two year,DSL,Yes,No internet service,Bank transfer,Yes,6,74.98,2137.27,No
1,No,No,45,Month-to-month,Fiber optic,No internet service,No internet service,Bank transfer,Yes,2,83.83,3708.61,No
0,No,Yes,23,Month-to-month,Fiber optic,No internet service,No internet service,Mailed check,No,4,74.95,1739.33,No
1,Yes,No,25,Month-to-month,No,Yes,Yes,Electronic check,Yes,2,24.35,598.03,No
0,No,No,44,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,1,76.62,3344.08,Yes
0,Yes,No,41,Month-to-month,No,No,Yes,Mailed check,Yes,4,29.55,1210.66,No
0,No,Yes,42,Month-to-month,No,No,No,Credit card,Yes,4,42.7,1797.75,No
0,No,Yes,28,One year,DSL,No internet service,No,Credit card,Yes,5,73.8,2041.42,No
1,No,No,29,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,1,73.53,2139.91,Yes
0,No,No,0,Month-to-month,DSL,No,No,Electronic check,No,5,62.86,0.0,Yes
0,No,No,43,One year,No,No,Yes,Electronic check,Yes,2,18.0,802.1,No
0,Yes,No,42,Month-to-month,Fiber optic,No,Yes,Credit card,Yes,2,83.88,3532.06,Yes
1,Yes,No,68,Month-to-month,DSL,Yes,No internet service,Credit card,Yes,1,61.52,4198.4,No
0,No,No,36,Two year,DSL,Yes,Yes,Electronic check,Yes,2,64.77,2370.9,No
0,No,No,34,Two year,Fiber optic,No,No,Bank transfer,No,3,82.33,2821.42,No
1,Yes,No,4,One year,No,No,Yes,Mailed check,No,2,22.44,89.52,Yes
1,No,No,14,Month-to-month,No,Yes,No,Electronic check,No,2,34.03,392.94,No
0,No,No,24,Month-to-month,DSL,No,Yes,Credit card,Yes,4,62.24,1514.31,Yes
0,Yes,No,27,Two year,DSL,Yes,No,Credit card,Yes,1,52.37,1377.51,No
1,Yes,No,26,One year,Fiber optic,No,No,Credit card,Yes,6,98.82,2565.87,No
0,Yes,No,28,One year,Fiber optic,Yes,No,Electronic check,Yes,2,79.56,2242.52,Yes
0,Yes,No,56,One year,DSL,No,No internet service,Mailed check,No,5,73.67,4178.84,Yes
0,Yes,No,9,Month-to-month,DSL,Yes,Yes,Credit card,Yes,4,69.39,698.2,Yes
0,Yes,No,24,Month-to-month,No,No,No,Bank transfer,Yes,5,39.36,907.79,No
0,Yes,No,11,Two year,Fiber optic,Yes,Yes,Mailed check,Yes,2,73.46,755.43,Yes
0,Yes,No,22,Two year,Fiber optic,No,No internet service,Mailed check,Yes,2,64.01,1421.25,No
0,No,No,49,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,1,72.42,3558.28,Yes
0,Yes,No,3,One year,Fiber optic,Yes,No,Bank transfer,Yes,2,72.44,169.24,Yes
0,No,No,24,Month-to-month,Fiber optic,No,No,Credit card,No,4,90.52,2171.82,Yes
0,No,No,1,Two year,DSL,No,No,Electronic check,Yes,4,60.98,84.88,No
0,No,Yes,69,Month-to-month,DSL,No,No internet service,Electronic check,Yes,5,66.14,4514.45,Yes
0,No,No,53,One year,No,No,Yes,Mailed check,Yes,6,51.87,2709.33,No
0,No,No,17,Month-to-month,No,No,No,Mailed check,Yes,5,44.88,737.19,No
0,Yes,No,14,One year,Fiber optic,No,No internet service,Mailed check,No,3,82.8,1150.71,No
0,No,No,7,One year,DSL,No,No internet service,Electronic check,Yes,3,68.62,508.1,Yes
1,Yes,No,34,Month-to-month,DSL,No,No,Bank transfer,No,6,76.43,2585.56,No
0,No,No,55,Two year,DSL,Yes,No,Electronic check,No,5,65.0,3577.21,No
0,No,No,42,Two year,No,No,No,Bank transfer,Yes,3,31.27,1403.19,No
0,Yes,No,64,Two year,No,Yes,No,Mailed check,No,5,47.23,2984.47,No
0,Yes,No,25,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,1,75.72,1866.88,No
1,No,No,20,One year,No,Yes,No internet service,Bank transfer,No,5,35.77,742.52,No
1,Yes,No,34,One year,DSL,Yes,No,Bank transfer,Yes,6,77.37,2670.1,No
0,Yes,No,14,One year,Fiber optic,No,No,Bank transfer,No,4,95.54,1354.15,No
0,Yes,No,71,Month-to-month,DSL,No internet service,No,Mailed check,Yes,4,70.09,5048.75,Yes
0,Yes,Yes,13,One year,DSL,Yes,Yes,Mailed check,Yes,1,58.76,776.58,Yes
0,No,No,34,Month-to-month,No,No,No internet service,Mailed check,No,4,50.42,1635.24,No
0,No,Yes,38,Month-to-month,No,No,No,Mailed check,Yes,2,39.38,1500.32,Yes
1,Yes,No,4,Month-to-month,DSL,No internet service,Yes,Mailed check,Yes,6,74.04,273.32,Yes
0,Yes,No,34,Month-to-month,DSL,No,No,Mailed check,Yes,2,52.75,1848.85,Yes
0,Yes,No,33,Month-to-month,Fiber optic,Yes,Yes,Electronic check,Yes,2,68.02,2283.24,Yes
0,Yes,No,18,Month-to-month,DSL,Yes,Yes,Bank transfer,Yes,3,58.57,990.67,No
0,No,No,9,One year,Fiber optic,No,No,Electronic check,Yes,5,95.61,914.5,No
0,No,No,3,Month-to-month,Fiber optic,Yes,No,Credit card,Yes,6,97.26,329.35,Yes
0,Yes,No,0,Month-to-month,DSL,No internet service,No,Bank transfer,No,3,47.17,0.0,Yes
0,No,No,35,One year,DSL,No internet service,Yes,Electronic check,Yes,2,52.28,1826.66,No
0,Yes,No,6,Two year,DSL,No internet service,No,Bank transfer,No,5,71.37,483.91,No
0,No,No,70,Two year,No,No,Yes,Mailed check,Yes,4,31.84,2149.94,No
0,No,Yes,17,Two year,Fiber optic,No,No internet service,Credit card,No,3,84.49,1454.15,No
1,No,Yes,47,Two year,Fiber optic,No,Yes,Credit card,No,6,99.59,4724.47,Yes
0,No,No,49,One year,DSL,Yes,No internet service,Credit card,No,3,65.21,3191.74,No
0,No,Yes,36,Two year,Fiber optic,Yes,Yes,Mailed check,Yes,4,98.28,3564.0,No
0,Yes,No,64,Two year,DSL,Unknown,Yes,Credit card,Yes,6,69.73,4466.85,No
0,Yes,Yes,8,Month-to-month,DSL,No,No,Bank transfer,No,2,55.1,409.44,Yes
0,Yes,No,17,Two year,Fiber optic,No internet service,No,Credit card,No,6,98.29,1638.57,No
0,No,Yes,18,Two year,Fiber optic,No internet service,No internet service,Electronic check,Yes,6,100.9,1844.68,Yes
0,No,Yes,9,One year,DSL,No,No,Credit card,No,3,61.72,530.05,Yes
1,No,No,21,Two year,Fiber optic,No,No,Bank transfer,No,3,92.05,1872.07,Yes
0,No,No,22,Month-to-month,No,Yes,Yes,Electronic check,Yes,1,18.0,400.9,Yes
0,Yes,No,55,Month-to-month,DSL,Yes,No,Credit card,No,1,52.01,2840.03,No
0,No,No,22,One year,DSL,Yes,No,Bank transfer,No,6,74.92,1600.28,No
1,No,Yes,63,One year,Fiber optic,No,No internet service,Credit card,Yes,3,82.09,5174.54,Yes
1,Yes,No,56,Two year,DSL,No,No,Electronic check,Yes,5,53.92,3050.21,No
0,Yes,No,65,Two year,Fiber optic,No internet service,No,Mailed check,Yes,2,78.63,5111.76,No
0,Yes,Yes,7,One year,Fiber optic,No internet service,No internet service,Bank transfer,Yes,2,74.74,480.53,No
0,Yes,No,71,Two year,Fiber optic,Yes,Yes,Electronic check,Yes,5,102.57,7301.74,No
0,No,No,44,Month-to-month,Fiber optic,No,No,Bank transfer,No,4,90.25,4012.41,Yes
0,No,No,71,Two year,Fiber optic,Yes,No internet service,Bank transfer,Yes,2,74.23,5358.85,No
0,No,No,25,Month-to-month,Fiber optic,No,No,Electronic check,No,1,62.18,1612.17,Yes
0,Yes,No,69,One year,DSL,No,No,Bank transfer,No,5,71.04,4861.55,No
0,No,Yes,42,Month-to-month,DSL,Yes,No internet service,Electronic check,No,1,53.68,2288.88,No
0,No,No,5,One year,Fiber optic,Yes,Yes,Credit card,Yes,1,73.21,376.31,Yes
0,Yes,No,29,Month-to-month,DSL,Yes,No internet service,Credit card,Yes,2,57.62,1624.9,Yes
0,No,Yes,10,Month-to-month,DSL,Yes,No,Mailed check,No,6,69.91,710.45,Yes
0,Yes,Yes,68,One year,Fiber optic,No internet service,No,Mailed check,Yes,4,94.4,6495.95,Yes
0,Yes,No,22,One year,Fiber optic,Yes,No,Mailed check,Yes,1,80.46,1817.95,No
0,Yes,No,16,Month-to-month,DSL,No,No,Mailed check,Yes,6,62.17,954.18,Yes
0,Yes,No,40,One year,Fiber optic,No internet service,Yes,Credit card,Yes,6,88.63,3545.75,No
0,No,No,31,Month-to-month,Fiber optic,No,Yes,Electronic check,No,5,104.69,3265.06,Yes
0,Yes,No,7,Month-to-month,Fiber optic,No,No,Mailed check,Yes,1,80.09,491.43,Yes
0,Yes,No,59,Month-to-month,DSL,No internet service,No,Electronic check,Yes,1,41.93,2406.05,Yes
0,Yes,No,61,One year,No,Yes,No,Bank transfer,Yes,6,37.58,2298.57,No
0,Yes,No,54,One year,DSL,Yes,Yes,Credit card,Yes,5,68.75,3719.21,No
0,Yes,Yes,45,One year,No,No,Yes,Electronic check,Yes,5,35.65,1530.7,No
0,Yes,Yes,29,Two year,Fiber optic,Unknown,Yes,Electronic check,No,3,81.6,2381.92,Yes
0,No,No,39,One year,DSL,No internet service,No,Electronic check,No,4,62.72,2489.56,No
0,Yes,Yes,38,Two year,No,Yes,Yes,Electronic check,No,2,28.46,1072.75,No
0,No,No,12,Two year,Fiber optic,No,Yes,Mailed check,Yes,1,81.26,977.51,Yes
0,Yes,No,5,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,2,90.01,472.91,Yes
0,No,No,18,Month-to-month,Fiber optic,No internet service,No,Mailed check,Yes,4,85.13,1549.9,Yes
0,No,No,33,Month-to-month,Fiber optic,Yes,No,Electronic check,No,3,76.72,2465.02,Yes
0,Yes,No,11,One year,Fiber optic,Yes,Yes,Bank transfer,No,4,90.33,957.43,No
0,Yes,Yes,7,Month-to-month,No,No internet service,No internet service,Credit card,No,3,43.29,287.2,Yes
1,No,No,62,Month-to-month,DSL,No,No,Mailed check,Yes,4,60.58,3721.53,No
0,Yes,Yes,27,Two year,Fiber optic,Yes,No,Electronic check,Yes,6,102.1,2815.38,Yes
0,No,No,42,Two year,Fiber optic,Yes,Yes,Bank transfer,No,4,82.98,3510.54,Yes
0,Yes,Yes,38,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,Yes,6,97.13,3646.55,Yes
0,Yes,Yes,53,Month-to-month,Fiber optic,No,No,Credit card,No,6,90.03,4763.02,Yes
0,No,Yes,54,Month-to-month,Fiber optic,No,Yes,Credit card,No,4,88.06,4800.46,Yes
0,No,No,21,Month-to-month,Fiber optic,No internet service,No,Credit card,Yes,6,96.3,1996.45,Yes
0,Yes,Yes,61,Two year,DSL,Yes,No,Electronic check,No,2,57.65,3550.71,No
0,No,No,27,One year,DSL,Yes,Yes,Electronic check,No,4,73.67,2044.42,No
0,No,No,60,Month-to-month,Fiber optic,No,Yes,Credit card,No,1,72.17,4378.85,No
0,Yes,No,29,Month-to-month,DSL,No internet service,Yes,Mailed check,Yes,1,37.5,1094.72,Yes
0,Yes,No,8,Month-to-month,DSL,Yes,No,Mailed check,Yes,1,48.29,436.36,No
0,Yes,Yes,55,Month-to-month,DSL,No,Yes,Bank transfer,No,1,51.3,2800.61,No
1,Yes,No,2,Month-to-month,Fiber optic,Yes,No,Electronic check,Yes,3,84.71,268.86,Yes
0,No,No,56,One year,No,Yes,No,Bank transfer,Yes,5,41.56,2336.99,No
0,Yes,No,3,Month-to-month,Fiber optic,No internet service,No,Credit card,Yes,6,105.93,363.66,Yes
0,Yes,No,15,Two year,DSL,Yes,No internet service,Bank transfer,Yes,6,72.82,1077.82,No
0,No,No,44,Month-to-month,No,Yes,No internet service,Mailed check,No,2,28.37,1268.26,Yes
0,No,No,68,One year,DSL,No,No,Credit card,Yes,3,53.83,3682.18,No
0,No,Yes,29,Month-to-month,No,No,No,Bank transfer,Yes,3,23.02,630.43,No
0,No,No,8,Month-to-month,Fiber optic,No,No,Electronic check,Yes,1,76.48,573.5,Yes
0,Yes,Yes,17,Two year,DSL,No internet service,No internet service,Bank transfer,Yes,1,50.97,858.31,No
0,No,No,65,One year,Fiber optic,Yes,No,Electronic check,Yes,3,77.14,5058.31,No
0,Yes,No,53,Month-to-month,DSL,No,Yes,Electronic check,Yes,6,71.73,3728.43,No
0,Yes,Yes,7,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,3,82.64,563.97,Yes
0,Yes,Yes,28,One year,DSL,Yes,Yes,Electronic check,Yes,3,54.75,1585.39,No
0,No,No,19,Two year,No,No,No,Electronic check,No,6,42.24,753.27,No
0,No,No,12,One year,Fiber optic,No,Yes,Bank transfer,Yes,3,85.93,1081.32,Yes
0,Yes,No,61,Month-to-month,No,No internet service,Yes,Electronic check,Yes,5,41.15,2465.04,No
0,No,No,45,Month-to-month,No,No internet service,No internet service,Mailed check,Yes,6,43.45,1918.59,Yes
0,No,No,13,Month-to-month,DSL,No internet service,No,Electronic check,No,1,44.33,570.4,No
0,Yes,No,47,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,4,87.22,4174.28,No
1,No,Yes,30,One year,No,Yes,No internet service,Credit card,Yes,3,39.05,1145.9,No
0,Yes,No,4,One year,Fiber optic,No internet service,No internet service,Electronic check,No,1,75.74,233.64,Yes
0,No,No,32,Month-to-month,DSL,No,No,Bank transfer,No,1,48.08,1482.48,Yes
0,Yes,No,13,One year,DSL,No,No internet service,Electronic check,Yes,4,64.85,880.33,Yes
1,Yes,No,17,One year,DSL,Unknown,No,Electronic check,No,4,71.19,1156.04,No
0,Yes,Yes,64,One year,No,Yes,Yes,Mailed check,No,4,40.94,2667.68,No
0,Yes,Yes,51,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,Yes,5,94.06,4799.85,No
1,No,Yes,9,Month-to-month,Fiber optic,No,No,Electronic check,No,5,96.33,865.68,Yes
0,No,Yes,62,Month-to-month,No,No,No internet service,Bank transfer,Yes,1,23.55,1471.99,No
1,Yes,No,41,Month-to-month,DSL,Yes,Yes,Credit card,No,1,50.6,2042.56,No
0,No,Yes,63,Month-to-month,Fiber optic,No,Yes,Credit card,No,3,80.57,5081.42,No
0,No,No,54,Month-to-month,DSL,No internet service,Yes,Credit card,No,4,53.7,2852.08,No
0,No,No,24,Month-to-month,DSL,No,No,Mailed check,Yes,6,74.06,1831.4,Yes
0,No,No,39,Month-to-month,DSL,Yes,No internet service,Electronic check,No,6,74.08,2848.03,No
1,Yes,No,38,Two year,DSL,No,No,Electronic check,Yes,5,65.77,2516.82,No
0,Yes,No,52,One year,Fiber optic,No internet service,Yes,Mailed check,Yes,2,85.21,4389.53,Yes
1,No,No,18,Month-to-month,Fiber optic,No internet service,No,Credit card,No,4,83.67,1484.73,Yes
0,No,No,24,Two year,DSL,Yes,No,Electronic check,Yes,1,38.87,917.93,No
0,No,No,17,Month-to-month,DSL,No internet service,No,Electronic check,No,3,54.32,1042.69,Yes
1,No,No,21,Month-to-month,Fiber optic,No,No,Mailed check,Yes,1,65.25,1369.67,No
0,Yes,No,11,Two year,DSL,No,Yes,Credit card,Yes,6,74.03,781.47,No
1,No,No,2,Month-to-month,No,No,No,Mailed check,Yes,3,28.99,40.2,Yes
0,Yes,No,68,Month-to-month,No,Yes,No,Bank transfer,Yes,5,48.41,3231.69,Yes
0,Yes,No,5,Month-to-month,Fiber optic,No,Yes,Mailed check,Yes,1,80.28,394.89,Yes
0,Yes,No,64,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,6,91.45,5926.84,Yes
0,Yes,No,0,One year,Fiber optic,Yes,No,Mailed check,No,4,83.15,0.0,No
0,No,No,56,Month-to-month,Fiber optic,No internet service,No,Bank transfer,No,1,77.71,4387.9,Yes
0,Yes,No,23,Month-to-month,No,Yes,Yes,Bank transfer,No,3,39.38,869.34,Yes
0,No,No,37,Month-to-month,No,No internet service,Yes,Mailed check,Yes,2,18.0,657.87,Yes
0,No,No,20,Month-to-month,Fiber optic,No,No,Electronic check,Yes,1,76.19,1531.96,Yes
1,No,No,35,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,No,1,61.31,2116.84,No
0,No,Yes,32,Two year,No,Yes,No internet service,Electronic check,Yes,5,39.21,1270.72,No
0,Yes,No,38,One year,DSL,No,No,Electronic check,Yes,6,78.56,3009.9,Yes
1,Yes,No,28,Month-to-month,Fiber optic,No,No,Electronic check,No,4,106.06,2991.39,Yes
0,Yes,No,39,One year,Fiber optic,No internet service,No,Bank transfer,Yes,5,91.07,3545.69,No
0,Yes,No,60,Month-to-month,Fiber optic,Yes,No,Credit card,No,1,67.02,4064.84,No
0,No,No,31,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,Yes,2,75.92,2343.22,Yes
0,Yes,No,26,Month-to-month,DSL,No internet service,Yes,Bank transfer,Yes,1,49.9,1283.45,No
0,Yes,Yes,9,Month-to-month,DSL,Yes,No,Credit card,Yes,6,67.98,669.48,No
0,Yes,Yes,26,One year,Fiber optic,No,No,Credit card,No,5,86.95,2216.42,Yes
0,No,No,9,Two year,No,Yes,No internet service,Electronic check,No,6,44.44,331.84,Yes
0,No,No,13,Month-to-month,No,Yes,No,Electronic check,No,6,49.37,607.1,Yes
0,Yes,No,69,Month-to-month,Fiber optic,No,No,Electronic check,Yes,2,77.98,5396.11,Yes
0,No,Yes,6,One year,DSL,No,No,Credit card,No,4,57.71,397.6,No
0,No,No,35,Month-to-month,No,No,Yes,Electronic check,Yes,4,33.98,1162.88,No
0,No,No,60,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,5,90.02,5473.79,Yes
1,Yes,No,69,Two year,Fiber optic,No,Yes,Mailed check,No,5,86.5,5969.59,No
0,No,No,10,Two year,Fiber optic,No internet service,No internet service,Bank transfer,No,3,79.26,787.98,No
0,Yes,No,11,Two year,DSL,Yes,Yes,Bank transfer,No,1,53.36,552.96,No
0,Yes,No,27,Month-to-month,No,No,No,Bank transfer,Yes,6,45.62,1309.79,Yes
0,No,No,40,Month-to-month,Fiber optic,No,Yes,Bank transfer,No,5,81.98,3273.19,No
0,No,Yes,70,Month-to-month,Fiber optic,No,No,Credit card,Yes,6,103.15,7167.22,No
0,Yes,Yes,15,Two year,No,No,Yes,Electronic check,No,2,31.5,570.81,Yes
1,No,No,12,Month-to-month,Fiber optic,No,No,Credit card,Yes,1,66.2,810.15,Yes
0,Yes,No,18,Month-to-month,No,No,No internet service,Bank transfer,Yes,6,44.81,838.53,No
0,No,No,63,Month-to-month,Fiber optic,No,No,Electronic check,Yes,5,87.75,5595.51,Yes
0,No,No,2,One year,Fiber optic,No internet service,Yes,Credit card,Yes,6,101.06,226.7,Yes
0,No,No,27,One year,No,No,No internet service,Credit card,Yes,3,31.27,883.29,Yes
0,No,No,8,One year,No,No,No,Credit card,No,6,46.56,374.65,No
0,No,No,11,Month-to-month,No,Yes,Yes,Credit card,No,2,27.86,335.81,No
0,No,No,66,One year,No,No,No,Mailed check,Yes,5,33.62,2217.55,No
1,No,No,0,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,Yes,3,91.93,0.0,Yes
1,No,No,23,Month-to-month,DSL,No internet service,No,Electronic check,No,1,53.47,1234.6,Yes
0,Yes,No,66,Month-to-month,Fiber optic,No,No,Credit card,No,5,88.02,5793.45,No
0,No,No,44,Month-to-month,No,Yes,No,Credit card,Yes,3,34.65,1544.78,Yes
0,Yes,Yes,5,Month-to-month,Fiber optic,Yes,No,Credit card,No,1,80.34,421.77,Yes
1,No,No,33,Two year,Fiber optic,No,No,Credit card,Yes,5,92.83,3096.15,No
0,Yes,No,70,Month-to-month,No,No internet service,No,Bank transfer,No,5,51.84,3654.38,Yes
0,Yes,No,29,Month-to-month,No,No,No,Electronic check,No,2,46.51,1428.79,Yes
0,No,Yes,38,One year,No,Yes,Yes,Electronic check,Yes,6,46.24,1799.23,No
0,Yes,No,38,One year,Fiber optic,No,No,Mailed check,Yes,5,89.0,3373.71,No
0,Yes,No,48,Month-to-month,Fiber optic,No internet service,No internet service,Bank transfer,No,1,68.56,3309.0,No
1,No,No,13,One year,No,No internet service,Yes,Electronic check,Yes,3,20.22,319.37,No
0,Yes,No,61,Month-to-month,DSL,Yes,Yes,Credit card,Yes,6,79.49,4810.89,No
1,Yes,Yes,72,Month-to-month,DSL,No,Yes,Bank transfer,Yes,2,51.88,3815.93,No
0,No,No,10,One year,No,No internet service,Yes,Electronic check,No,6,52.25,491.51,No
0,Yes,No,59,One year,Fiber optic,No,No internet service,Credit card,Yes,4,94.46,5609.15,No
0,Yes,Yes,59,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,5,86.01,5074.85,Yes
0,Yes,No,54,Month-to-month,DSL,No,No,Bank transfer,No,5,61.92,3341.64,Yes
0,Yes,No,27,Month-to-month,Fiber optic,No,No,Mailed check,No,4,98.47,2606.57,Yes
0,Yes,Yes,34,Month-to-month,No,Yes,No,Mailed check,Yes,4,37.58,1314.02,No
0,Yes,No,61,Two year,Fiber optic,Yes,No internet service,Electronic check,Yes,4,84.04,5074.91,No
0,No,No,11,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,4,81.73,841.32,Yes
0,No,No,60,Two year,Fiber optic,Yes,No,Bank transfer,Yes,5,91.65,5545.39,No
0,Yes,No,67,Month-to-month,No,No,No,Credit card,Yes,3,42.55,2922.43,No
0,Yes,Yes,49,Two year,No,No internet service,No,Credit card,Yes,3,37.61,1816.2,No
1,No,No,24,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,Yes,5,93.59,2286.28,Yes
0,No,No,40,Month-to-month,Fiber optic,Yes,Yes,Credit card,No,5,102.03,4113.06,No
0,Yes,Yes,3,Month-to-month,DSL,Yes,No,Electronic check,Yes,4,71.37,210.45,Yes
0,Yes,No,68,Month-to-month,Fiber optic,No,No,Electronic check,Yes,3,85.5,5867.43,No
0,Yes,Yes,24,Two year,DSL,No,No,Bank transfer,No,4,79.66,1905.3,No
