customerID,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,PaperlessBilling,NumServices,MonthlyCharges,TotalCharges,Churn
CUST-11258,0,No,No,39,One year,Fiber optic,No,No,Credit card,Yes,3,74.01,2886.87,No
CUST-11259,0,Yes,Yes,58,One year,No,No,No internet service,Credit card,No,5,42.04,2416.07,No
CUST-11260,0,No,No,19,Month-to-month,No,No,No,Electronic check,No,6,50.9,943.21,Yes
CUST-11261,1,No,Yes,67,Month-to-month,No,No,No,Credit card,No,5,43.33,2887.3,No
CUST-11262,0,Yes,Yes,32,Two year,DSL,No,Yes,Credit card,No,4,68.71,2210.66,No
CUST-11263,0,No,No,60,Two year,DSL,Yes,Yes,Electronic check,Yes,6,69.74,4234.18,Yes
CUST-11264,0,No,No,17,One year,DSL,No,No,Credit card,Yes,2,51.24,782.26,No
CUST-11265,0,No,No,2,Two year,Fiber optic,Yes,No,Electronic check,No,3,76.8,178.52,No
CUST-11266,0,Yes,Yes,4,Two year,Fiber optic,No,No internet service,Bank transfer,Yes,2,76.57,301.83,No
CUST-11267,0,No,No,27,Month-to-month,DSL,Yes,No internet service,Electronic check,Yes,1,61.3,1676.13,Yes
CUST-11268,0,No,Yes,69,One year,No,Yes,No,Credit card,Yes,3,35.15,2472.77,No
CUST-11269,1,No,Yes,3,Month-to-month,DSL,Yes,No,Credit card,No,5,63.99,161.76,Yes
CUST-11270,0,No,No,26,Month-to-month,Fiber optic,No internet service,No internet service,Credit card,Yes,2,72.96,1934.73,No
CUST-11271,0,Yes,Yes,7,Month-to-month,No,Yes,No internet service,Credit card,No,5,32.91,180.21,No
CUST-11272,0,No,No,68,Two year,Fiber optic,Yes,No internet service,Electronic check,Yes,4,83.02,5650.46,No
CUST-11273,1,No,Yes,49,One year,Fiber optic,Yes,No internet service,Bank transfer,Yes,5,97.06,4746.24,No
CUST-11274,1,Yes,Yes,55,Month-to-month,DSL,No,No,Electronic check,Yes,2,51.44,2831.05,No
CUST-11275,0,Yes,No,52,Month-to-month,DSL,No,No,Electronic check,Yes,6,66.25,3405.44,No
CUST-11276,0,Yes,Yes,47,Month-to-month,Fiber optic,No internet service,No,Electronic check,Yes,2,73.91,3491.25,No
CUST-11277,0,No,No,56,One year,Fiber optic,No,Yes,Credit card,No,3,87.4,4957.85,Yes
CUST-11278,1,Yes,No,0,Two year,DSL,No,No,Bank transfer,Yes,5,67.01, ,No
CUST-11279,0,No,Yes,63,Month-to-month,No,No,No,Electronic check,Yes,5,38.74,2448.21,No
CUST-11280,0,Yes,No,54,Month-to-month,Fiber optic,Yes,No,Credit card,Yes,2,77.15,4200.33,No
CUST-11281,0,Yes,Yes,53,One year,No,No internet service,Yes,Credit card,Yes,2,42.24,2226.85,No
CUST-11282,0,No,No,28,Month-to-month,Fiber optic,No internet service,No,Electronic check,No,3,90.82,2597.38,Yes
CUST-11283,0,Yes,Yes,58,Month-to-month,No,Yes,No,Mailed check,Yes,3,42.31,2436.79,No
CUST-11284,0,No,No,27,Month-to-month,DSL,No,No,Bank transfer,No,1,38.99,1048.08,Yes
CUST-11285,0,Yes,No,3,Month-to-month,DSL,Yes,Yes,Bank transfer,Yes,2,53.09,119.54,No
CUST-11286,1,No,No,66,Month-to-month,No,No,No,Mailed check,Yes,1,20.63,1366.64,No
CUST-11287,0,Yes,No,17,Two year,No,No,Yes,Mailed check,No,1,27.76,472.04,No
CUST-11288,0,No,No,7,Month-to-month,Fiber optic,No internet service,No,Electronic check,Yes,3,89.86,654.46,No
CUST-11289,0,No,No,45,Month-to-month,DSL,No,No,Mailed check,No,1,51.46,2290.25,No
CUST-11290,1,Yes,No,17,One year,DSL,No,No internet service,Mailed check,Yes,5,62.27,1031.31,No
CUST-11291,0,Yes,No,62,Two year,Fiber optic,No,No,Electronic check,Yes,5,88.53,5507.36,No
CUST-11292,0,Yes,No,32,Month-to-month,No,Yes,No,Electronic check,No,2,32.72,1102.93,No
CUST-11293,0,No,No,0,Month-to-month,Fiber optic,No,No internet service,Bank transfer,Yes,6,101.32, ,Yes
CUST-11294,0,No,Yes,69,One year,DSL,No,No,Mailed check,No,4,63.85,4479.55,No
CUST-11295,0,Yes,No,37,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,2,79.78,2974.07,Yes
CUST-11296,0,Yes,No,19,One year,Fiber optic,No internet service,Yes,Electronic check,Yes,2,79.3,1527.47,Yes
CUST-11297,0,No,No,49,Month-to-month,Fiber optic,Yes,No,Credit card,Yes,3,85.11,4197.56,Yes
CUST-11298,0,No,Yes,38,Month-to-month,Fiber optic,Yes,Yes,Electronic check,No,6,101.3,3908.93,Yes
CUST-11299,0,No,No,2,Month-to-month,No,Yes,No,Mailed check,Yes,1,28.28,106.06,Yes
CUST-11300,1,Yes,Yes,55,One year,DSL,Yes,No internet service,Electronic check,No,1,49.64,2686.8,No
CUST-11301,0,No,No,29,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,3,83.21,2445.11,No
CUST-11302,0,No,No,51,Month-to-month,Fiber optic,No internet service,No,Mailed check,Yes,6,96.48,4931.09,Yes
CUST-11303,0,Yes,Yes,65,Month-to-month,Fiber optic,No,Yes,Mailed check,Yes,2,74.32,4823.04,Yes
CUST-11304,0,Yes,No,44,One year,No,No,No internet service,Credit card,No,5,37.74,1589.64,No
CUST-11305,0,Yes,Yes,49,Month-to-month,Fiber optic,No,No,,No,4,91.26,4410.13,Yes
CUST-11306,0,No,No,18,One year,Fiber optic,No,Yes,Mailed check,No,2,74.72,1330.38,No
CUST-11307,0,Yes,No,17,One year,DSL,No internet service,No internet service,Mailed check,Yes,6,76.88,1248.38,No
CUST-11308,0,No,No,30,Month-to-month,Fiber optic,No,No,Credit card,Yes,1,74.19,2211.95,Yes
CUST-11309,1,No,No,62,Two year,DSL,No,No,Credit card,Yes,4,67.92,4239.61,No
CUST-11310,1,No,Yes,38,Two year,DSL,,Yes,Bank transfer,Yes,4,66.82,2515.92,No
CUST-11311,0,No,No,25,Month-to-month,Fiber optic,No,Yes,Bank transfer,Yes,5,97.56,2442.34,Yes
CUST-11312,0,Yes,No,56,Month-to-month,Fiber optic,Yes,No internet service,Credit card,No,6,94.14,5229.04,Yes
CUST-11313,0,No,Yes,62,Month-to-month,No,No,No,Credit card,Yes,5,44.95,2798.85,No
CUST-11314,0,Yes,No,65,Month-to-month,Fiber optic,No,No internet service,Electronic check,Yes,4,92.43,6028.28,Yes
CUST-11315,0,No,No,21,Month-to-month,No,No,Yes,Credit card,No,1,18.0,321.08,No
CUST-11316,0,No,No,51,Two year,Fiber optic,No internet service,No,Bank transfer,Yes,2,89.21,4519.63,No
CUST-11317,0,No,No,43,Two year,Fiber optic,No,No,Bank transfer,No,3,97.1,4124.61,No
CUST-11318,0,No,No,32,Month-to-month,No,No,No,Mailed check,Yes,3,39.18,1274.13,Yes
CUST-11319,1,Yes,No,28,Month-to-month,Fiber optic,No internet service,No,Electronic check,Yes,1,79.34,2228.08,Yes
CUST-11320,0,No,Yes,8,Month-to-month,No,No,No,Credit card,No,1,28.03,222.25,No
CUST-11321,0,No,No,20,Month-to-month,Fiber optic,No,No,Bank transfer,No,3,81.56,1626.07,Yes
CUST-11322,0,No,No,40,Month-to-month,DSL,Yes,No internet service,Electronic check,No,5,66.84,2686.51,Yes
CUST-11323,0,Yes,Yes,64,Two year,Fiber optic,No,No,Bank transfer,Yes,6,102.79,6592.27,No
CUST-11324,0,Yes,No,63,Two year,DSL,No,No,Electronic check,Yes,6,66.16,4148.26,No
CUST-11325,1,No,Yes,13,Month-to-month,DSL,Yes,No,Mailed check,No,3,52.14,652.4,No
CUST-11326,0,Yes,No,49,One year,DSL,No,No,Bank transfer,Yes,6,69.62,3409.02,No
CUST-11327,0,No,No,6,One year,DSL,Yes,Yes,Bank transfer,Yes,3,62.44,367.05,No
CUST-11328,0,No,No,49,Two year,Fiber optic,Yes,No internet service,Electronic check,Yes,3,78.3,3919.13,No
CUST-11329,0,No,Yes,24,Month-to-month,No,No,Yes,Electronic check,Yes,2,27.65,648.24,Yes
CUST-11330,0,Yes,No,32,Month-to-month,Fiber optic,Yes,Yes,Electronic check,Yes,4,87.36,2807.11,Yes
CUST-11331,0,No,No,52,One year,No,No,No,Bank transfer,No,2,22.93,1211.0,Yes
CUST-11332,0,Yes,No,31,Month-to-month,Fiber optic,No,Yes,Credit card,Yes,3,68.86,2190.68,Yes
CUST-11333,0,Yes,No,58,One year,DSL,No,Yes,Bank transfer,No,6,65.84,3786.27,No
CUST-11334,0,No,No,38,Month-to-month,DSL,Yes,Yes,Bank transfer,Yes,4,64.57,2507.25,Yes
CUST-11335,0,Yes,No,72,One year,No,No,Yes,Electronic check,Yes,2,31.92,2292.34,No
CUST-11336,1,Yes,No,46,Two year,Fiber optic,Yes,No,Electronic check,Yes,5,95.47,4491.67,Yes
CUST-11337,0,Yes,No,21,Month-to-month,No,No,No internet service,Credit card,No,5,46.16,983.86,No
CUST-11338,0,No,Yes,56,Month-to-month,DSL,No,No,Mailed check,No,4,59.24,3268.28,Yes
CUST-11339,0,No,No,29,One year,Fiber optic,No,No,Electronic check,Yes,1,69.46,2006.45,Yes
CUST-11340,0,Yes,No,38,Month-to-month,Fiber optic,No,No,Mailed check,Yes,2,81.25,3140.95,Yes
CUST-11341,0,Yes,No,9,One year,No,No internet service,No,Bank transfer,No,1,23.23,212.33,No
CUST-11342,0,No,No,8,One year,DSL,Yes,No,Electronic check,Yes,6,77.44,617.13,No
CUST-11343,0,Yes,No,41,Month-to-month,No,No internet service,No,Electronic check,No,2,31.29,1311.65,No
CUST-11344,0,No,Yes,13,Two year,Fiber optic,No internet service,No,Bank transfer,No,3,91.2,1171.8,No
CUST-11345,0,No,No,72,Month-to-month,No,No,No,Electronic check,Yes,6,44.21,3174.69,No
CUST-11346,1,No,No,62,One year,Fiber optic,Yes,Yes,Mailed check,No,6,103.41,6373.63,No
CUST-11347,0,No,No,51,Month-to-month,Fiber optic,Yes,No internet service,Credit card,No,2,91.21,4720.86,No
CUST-11348,0,No,No,53,Month-to-month,Fiber optic,No internet service,No internet service,Credit card,Yes,6,97.32,5109.06,Yes
CUST-11349,0,No,No,43,Month-to-month,No,Yes,No internet service,Mailed check,Yes,5,45.5,1963.28,No
CUST-11350,0,Yes,No,4,Two year,DSL,No internet service,Yes,Electronic check,Yes,4,57.42,248.88,No
CUST-11351,1,Yes,No,28,Two year,Fiber optic,No,No,Mailed check,No,2,84.36,2361.53,No
CUST-11352,0,No,No,36,Two year,Fiber optic,No,No,Electronic check,Yes,5,99.27,3523.57,No
CUST-11353,0,Yes,No,66,Month-to-month,Fiber optic,No,Yes,Credit card,Yes,4,85.03,5572.03,Yes
CUST-11354,0,No,Yes,16,Month-to-month,Fiber optic,Yes,No internet service,Bank transfer,Yes,3,87.02,1413.22,Yes
CUST-11355,0,No,No,36,Two year,Fiber optic,No,No,Mailed check,Yes,4,89.68,3197.28,No
CUST-11356,0,No,No,25,One year,Fiber optic,No internet service,Yes,Bank transfer,Yes,2,81.34,1950.62,No
CUST-11357,0,Yes,No,9,Month-to-month,Fiber optic,Yes,No internet service,Mailed check,Yes,4,92.87,851.31,Yes
CUST-11358,1,No,No,7,Two year,Fiber optic,No internet service,Yes,Mailed check,Yes,1,77.61,508.37,Yes
CUST-11359,0,No,No,26,Month-to-month,Fiber optic,No internet service,No,Credit card,Yes,2,78.17,2057.67,Yes
CUST-11360,0,Yes,No,6,Month-to-month,No,Yes,Yes,Electronic check,No,3,38.5,222.94,No
CUST-11361,0,No,No,4,Two year,Fiber optic,No,Yes,Electronic check,No,1,81.17,314.69,No
CUST-11362,0,No,No,25,Month-to-month,DSL,Yes,No internet service,Credit card,Yes,6,68.67,1718.84,Yes
CUST-11363,1,No,Yes,14,Month-to-month,Fiber optic,No,No,Mailed check,No,6,96.99,1312.32,Yes
CUST-11364,0,No,No,40,One year,DSL,No internet service,Yes,Electronic check,Yes,3,47.89,1882.58,No
CUST-11365,0,Yes,No,1,Two year,DSL,No internet service,No,Electronic check,Yes,4,66.5,56.1,Yes
CUST-11366,0,Yes,No,22,Month-to-month,No,No internet service,No internet service,Mailed check,No,2,36.34,753.71,No
CUST-11367,0,No,Yes,33,One year,Fiber optic,Yes,No internet service,Mailed check,Yes,2,77.46,2584.73,No
CUST-11368,0,Yes,No,70,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,6,97.8,6833.7,Yes
CUST-11369,0,Yes,No,46,Month-to-month,No,Yes,No internet service,Electronic check,Yes,3,32.18,1422.3,No
CUST-11370,0,Yes,No,64,Month-to-month,DSL,No internet service,No,Mailed check,No,6,69.7,4438.44,Yes
CUST-11371,0,Yes,Yes,25,Month-to-month,DSL,Yes,No,Bank transfer,Yes,1,50.89,1276.3,Yes
CUST-11372,0,No,No,32,Month-to-month,DSL,Yes,No internet service,Credit card,No,1,44.79,1415.44,No
CUST-11373,0,Yes,No,30,Month-to-month,DSL,Yes,Yes,Bank transfer,Yes,3,57.09,1728.69,No
CUST-11374,0,No,Yes,64,One year,Fiber optic,Yes,Yes,Bank transfer,Yes,5,87.07,5595.44,Yes
CUST-11375,0,Yes,Yes,70,One year,Fiber optic,Yes,No,Credit card,Yes,3,87.03,6188.17,No
CUST-11376,1,No,Yes,70,One year,Fiber optic,Yes,Yes,Electronic check,No,6,98.44,6936.83,Yes
CUST-11377,0,Yes,No,54,Two year,DSL,No internet service,No,Electronic check,Yes,1,46.91,2467.69,No
CUST-11378,0,No,Yes,36,Month-to-month,Fiber optic,No,No internet service,Electronic check,No,6,97.22,3485.51,Yes
CUST-11379,0,Yes,No,39,Month-to-month,DSL,Yes,No,Mailed check,No,3,57.18,2219.35,No
CUST-11380,1,No,No,71,Month-to-month,Fiber optic,No internet service,No,Credit card,Yes,2,85.86,6119.06,Yes
CUST-11381,0,Yes,No,20,One year,Fiber optic,No,No,Electronic check,Yes,4,85.35,1669.66,No
CUST-11382,0,Yes,No,25,Month-to-month,DSL,No,No,Credit card,Yes,5,71.31,1761.5,No
CUST-11383,0,Yes,No,65,Month-to-month,No,No,Yes,Electronic check,No,6,42.77,2730.27,Yes
CUST-11384,0,No,Yes,28,Month-to-month,Fiber optic,No,Yes,Mailed check,No,1,79.39,2198.83,Yes
CUST-11385,0,No,No,17,Month-to-month,DSL,No,No,Mailed check,Yes,5,73.72,1230.64,Yes
CUST-11386,1,Yes,Yes,40,Two year,Fiber optic,Yes,No,Electronic check,No,2,85.51,3407.88,No
CUST-11387,0,Yes,Yes,23,One year,Fiber optic,No,No,Mailed check,Yes,4,96.83,2179.63,Yes
CUST-11388,0,No,No,65,Month-to-month,DSL,No,No,Bank transfer,No,3,60.25,3955.53,No
CUST-11389,0,No,Yes,66,One year,DSL,No,Yes,Mailed check,No,5,74.93,4964.27,No
CUST-11390,0,Yes,Yes,22,One year,Fiber optic,No,No,Credit card,Yes,3,93.25,1993.55,No
CUST-11391,0,No,No,38,Month-to-month,No,No,No,Credit card,Yes,2,22.27,847.3,Yes
CUST-11392,0,No,No,71,Month-to-month,Fiber optic,No,No,Mailed check,Yes,3,79.88,5608.87,No
CUST-11393,0,No,Yes,54,One year,Fiber optic,,No internet service,Credit card,No,5,83.53,4564.31,Yes
CUST-11394,0,Yes,No,15,Month-to-month,Fiber optic,Yes,No,Electronic check,Yes,6,103.37,1615.11,Yes
CUST-11395,1,Yes,No,43,Month-to-month,Fiber optic,No,Yes,Electronic check,No,1,65.45,2812.12,No
CUST-11396,0,Yes,No,45,Month-to-month,DSL,Yes,No,Mailed check,Yes,4,52.32,2320.29,No
CUST-11397,0,No,Yes,47,One year,Fiber optic,No,Yes,Bank transfer,Yes,1,67.92,3165.67,No
CUST-11398,0,Yes,No,1,Two year,No,Yes,Yes,Mailed check,No,4,27.57,9.42,No
CUST-11399,0,No,No,21,Two year,No,No,No,Mailed check,Yes,4,39.63,827.96,No
CUST-11400,0,No,Yes,62,Month-to-month,No,No,Yes,Credit card,No,6,40.49,2565.2,No
CUST-11401,0,No,Yes,17,Month-to-month,DSL,No internet service,Yes,,Yes,2,43.86,783.84,Yes
CUST-11402,0,Yes,Yes,21,One year,Fiber optic,No,No internet service,Credit card,Yes,5,92.25,1976.09,No
CUST-11403,1,Yes,No,23,Two year,Fiber optic,No,No,Mailed check,Yes,5,92.6,2136.62,No
CUST-11404,0,Yes,Yes,12,Two year,DSL,No internet service,No internet service,Mailed check,Yes,4,51.78,575.22,No
CUST-11405,0,No,No,11,Two year,DSL,No,No internet service,Electronic check,No,4,58.72,615.12,No
CUST-11406,0,No,No,25,Month-to-month,No,No,No,Electronic check,Yes,4,37.55,941.18,Yes
CUST-11407,0,Yes,Yes,63,One year,Fiber optic,Yes,No,Mailed check,Yes,1,72.36,4510.64,Yes
CUST-11408,0,No,No,0,Two year,Fiber optic,No,No,Bank transfer,Yes,5,90.52, ,Yes
CUST-11409,1,Yes,Yes,20,One year,DSL,No,No,Mailed check,No,3,65.58,1343.8,No
CUST-11410,0,Yes,Yes,4,One year,Fiber optic,No,No,Electronic check,No,1,87.38,371.33,No
CUST-11411,1,Yes,No,40,Month-to-month,DSL,No internet service,Yes,Bank transfer,No,4,61.12,2465.01,No
CUST-11412,0,No,No,18,One year,DSL,No internet service,Yes,Bank transfer,No,6,64.07,1078.61,Yes
CUST-11413,0,Yes,No,57,Month-to-month,Fiber optic,No internet service,No,Credit card,Yes,5,91.09,5245.46,No
CUST-11414,0,Yes,No,42,Month-to-month,DSL,No,Yes,Mailed check,Yes,2,55.17,2254.44,Yes
CUST-11415,0,No,Yes,57,Two year,No,No internet service,No,Bank transfer,Yes,5,42.18,2398.15,No
CUST-11416,0,No,No,46,Two year,Fiber optic,No internet service,No internet service,Mailed check,Yes,6,100.66,4655.1,No
CUST-11417,0,Yes,Yes,32,Two year,DSL,Yes,No,Bank transfer,No,2,67.27,2166.98,No
CUST-11418,0,Yes,No,62,Month-to-month,DSL,,No,Mailed check,No,4,52.72,3217.53,No
CUST-11419,1,No,No,34,Month-to-month,Fiber optic,Yes,Yes,Electronic check,Yes,6,93.96,3150.71,Yes
CUST-11420,0,Yes,No,69,Month-to-month,DSL,No,No internet service,Credit card,No,1,58.75,4065.23,Yes
CUST-11421,0,Yes,No,72,Two year,DSL,No,No,,Yes,3,55.37,4007.07,No
CUST-11422,0,No,No,42,One year,Fiber optic,No,No,Bank transfer,No,3,88.24,3661.79,No
CUST-11423,0,Yes,No,49,Two year,DSL,Yes,No internet service,Mailed check,Yes,1,53.29,2626.91,Yes
CUST-11424,1,No,Yes,18,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,No,2,86.42,1494.95,Yes
CUST-11425,0,Yes,Yes,59,One year,Fiber optic,Yes,No,Electronic check,Yes,4,99.48,5894.3,Yes
CUST-11426,0,Yes,Yes,49,Two year,DSL,No,Yes,Electronic check,No,2,56.0,2708.65,No
CUST-11427,0,Yes,No,65,Month-to-month,No,No internet service,Yes,Electronic check,No,2,18.53,1207.67,No
CUST-11428,0,Yes,No,19,Two year,Fiber optic,No internet service,No,Electronic check,Yes,2,74.8,1417.7,Yes
CUST-11429,0,Yes,Yes,57,One year,Fiber optic,No,No,Electronic check,Yes,1,87.62,5040.77,No
CUST-11430,0,Yes,No,34,Month-to-month,DSL,Yes,No,Bank transfer,No,4,54.51,1863.03,Yes
CUST-11431,0,No,No,13,Month-to-month,Fiber optic,No internet service,No,Electronic check,Yes,2,81.98,1041.78,Yes
CUST-11432,0,No,Yes,12,Two year,DSL,Yes,No internet service,Credit card,Yes,4,47.91,589.3,No
CUST-11433,0,Yes,No,41,One year,Fiber optic,No internet service,No internet service,Credit card,Yes,5,84.39,3545.69,No
CUST-11434,0,No,No,23,One year,DSL,No,Yes,Electronic check,No,3,63.82,1497.46,No
CUST-11435,1,No,No,7,One year,No,No,No,Bank transfer,No,6,47.22,328.17,No
CUST-11436,0,No,No,31,Month-to-month,DSL,Yes,Yes,Mailed check,Yes,2,51.74,1570.6,Yes
CUST-11437,0,Yes,No,47,Two year,No,Yes,No,Credit card,No,6,42.11,1954.51,No
CUST-11438,0,Yes,No,23,Two year,No,No,No,Mailed check,Yes,2,18.0,441.2,No
CUST-11439,0,Yes,No,69,Month-to-month,Fiber optic,No,No,Mailed check,Yes,2,83.16,5702.61,Yes
CUST-11440,1,Yes,No,56,One year,DSL,No internet service,Yes,Electronic check,No,6,70.3,3936.91,No
CUST-11441,0,Yes,No,37,Month-to-month,Fiber optic,No,No,Credit card,Yes,3,74.37,2809.19,No
CUST-11442,0,No,No,68,Month-to-month,No,No,Yes,Electronic check,Yes,5,42.68,2908.26,Yes
CUST-11443,0,No,No,31,Month-to-month,Fiber optic,Yes,Yes,Credit card,Yes,5,95.99,2932.52,Yes
CUST-11444,0,Yes,Yes,10,Two year,Fiber optic,No,No,Electronic check,No,3,82.3,910.11,Yes
CUST-11445,0,Yes,Yes,2,Month-to-month,DSL,Yes,No,Bank transfer,Yes,2,54.7,179.9,Yes
CUST-11446,0,Yes,No,68,Month-to-month,No,No,No,Mailed check,Yes,3,33.73,2313.69,No
CUST-11447,0,No,No,70,One year,DSL,No,No,Electronic check,Yes,3,54.26,3849.23,No
CUST-11448,0,No,No,53,Month-to-month,DSL,No internet service,No,Electronic check,Yes,3,58.83,3107.31,Yes
CUST-11449,0,Yes,No,7,Two year,DSL,No,No,Electronic check,Yes,2,58.41,437.85,Yes
CUST-11450,0,No,Yes,21,Two year,Fiber optic,Yes,No internet service,Bank transfer,Yes,6,103.21,2150.47,No
CUST-11451,0,No,Yes,2,Month-to-month,No,No internet service,No internet service,Bank transfer,No,4,42.74,31.26,Yes
CUST-11452,0,No,No,3,Month-to-month,No,No,Yes,Electronic check,No,5,38.45,219.03,Yes
CUST-11453,0,No,Yes,17,Two year,DSL,No,No,Mailed check,No,4,66.82,1079.68,Yes
CUST-11454,0,No,No,41,Month-to-month,Fiber optic,No,No,Electronic check,No,3,86.29,3549.79,Yes
CUST-11455,0,Yes,No,4,Month-to-month,No,No internet service,Yes,Bank transfer,No,2,24.74,110.4,No
CUST-11456,0,Yes,No,71,Two year,Fiber optic,Yes,Yes,Credit card,No,6,94.21,6709.55,No
CUST-11457,0,No,No,33,Two year,DSL,No,Yes,Credit card,Yes,1,53.58,1764.55,No
CUST-11458,0,Yes,No,19,One year,Fiber optic,No internet service,No,Credit card,No,2,87.26,1654.77,No
CUST-11459,0,No,No,37,One year,Fiber optic,Yes,No,Electronic check,Yes,5,81.63,3025.85,Yes
CUST-11460,1,Yes,Yes,57,Two year,No,No internet service,No,Electronic check,Yes,4,47.84,2746.07,No
CUST-11461,0,Yes,No,22,One year,Fiber optic,No,No,Credit card,Yes,4,94.98,2089.49,Yes
CUST-11462,0,Yes,No,3,One year,DSL,Yes,No,Electronic check,Yes,1,50.69,149.34,No
CUST-11463,0,No,Yes,3,Two year,Fiber optic,Yes,Yes,Electronic check,Yes,2,77.56,179.84,No
CUST-11464,0,Yes,No,62,One year,DSL,No internet service,No,Electronic check,No,4,65.34,4131.63,No
CUST-11465,0,Yes,No,8,Month-to-month,No,No,No,Bank transfer,Yes,2,25.16,222.71,No
CUST-11466,0,Yes,Yes,46,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,Yes,3,82.43,3800.14,No
CUST-11467,0,No,No,28,Month-to-month,DSL,Yes,Yes,Credit card,Yes,6,63.15,1743.22,No
CUST-11468,0,No,No,56,Month-to-month,Fiber optic,Yes,No,Mailed check,No,4,77.55,4302.66,Yes
CUST-11469,0,Yes,No,4,Month-to-month,DSL,Yes,No internet service,Electronic check,Yes,4,76.99,342.36,Yes
CUST-11470,0,No,No,65,Month-to-month,DSL,No,No,Mailed check,Yes,2,54.38,3528.31,No
CUST-11471,1,Yes,No,50,Two year,Fiber optic,Yes,Yes,Bank transfer,No,4,89.22,4485.84,No
CUST-11472,0,No,No,32,Month-to-month,Fiber optic,Yes,Yes,Electronic check,No,6,96.82,3044.15,No
CUST-11473,0,Yes,No,15,Month-to-month,No,Yes,Yes,Credit card,Yes,4,33.03,557.32,No
CUST-11474,0,No,Yes,71,Month-to-month,Fiber optic,No,No,Mailed check,No,5,90.66,6472.92,No
CUST-11475,0,No,Yes,22,Month-to-month,DSL,No,No internet service,Bank transfer,Yes,6,72.55,1592.86,Yes
CUST-11476,0,No,No,35,Two year,Fiber optic,No,No,Credit card,No,6,95.82,3372.41,No
CUST-11477,0,Yes,No,28,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,3,78.99,2241.36,No
CUST-11478,0,No,Yes,16,Month-to-month,DSL,No internet service,Yes,Bank transfer,No,2,56.88,856.6,Yes
CUST-11479,1,No,No,30,Two year,No,No,No,Mailed check,Yes,2,30.13,971.01,No
CUST-11480,0,Yes,No,11,Month-to-month,No,No internet service,No internet service,Credit card,No,5,44.86,512.79,Yes
CUST-11481,0,No,No,0,Month-to-month,DSL,No,No,Credit card,Yes,3,62.73, ,Yes
CUST-11482,0,No,No,21,Two year,No,Yes,No internet service,Mailed check,Yes,5,41.48,827.22,No
CUST-11483,0,Yes,No,8,One year,Fiber optic,No internet service,Yes,Electronic check,No,5,91.49,771.4,Yes
CUST-11484,0,No,No,30,One year,DSL,No,No,Credit card,No,4,71.89,2165.15,Yes
CUST-11485,0,Yes,No,62,Two year,Fiber optic,No,No,Credit card,Yes,1,68.84,4287.38,No
CUST-11486,0,No,Yes,11,Two year,DSL,Yes,Yes,Bank transfer,No,5,56.26,619.93,No
CUST-11487,0,Yes,No,0,Month-to-month,DSL,No,No internet service,Credit card,Yes,2,57.33, ,Yes
CUST-11488,0,Yes,Yes,8,Two year,No,No internet service,No,Mailed check,Yes,4,34.22,294.1,No
CUST-11489,0,No,No,37,One year,Fiber optic,Yes,Yes,Mailed check,Yes,2,72.54,2676.08,No
CUST-11490,1,No,Yes,20,Month-to-month,DSL,Yes,No,Mailed check,Yes,1,54.81,1095.33,Yes
CUST-11491,0,No,No,35,Two year,Fiber optic,Yes,No,Electronic check,No,4,87.13,3144.63,No
CUST-11492,0,No,No,2,Month-to-month,No,No,No internet service,Mailed check,Yes,3,25.92,86.6,Yes
CUST-11493,1,Yes,Yes,24,Two year,Fiber optic,No internet service,No internet service,Bank transfer,No,4,99.61,2427.71,No
CUST-11494,1,Yes,No,29,One year,No,No,Yes,Electronic check,Yes,3,23.84,800.18,No
